2020-05-26 15:52:39.821,subject,shirt pocket,standing,unknown,10
2020-05-26 15:52:55.330,subject,shirt pocket,standing,unknown,10
2020-05-26 15:53:10.836,subject,shirt pocket,standing,unknown,10
2020-05-26 15:53:26.297,subject,shirt pocket,standing,unknown,10
2020-05-26 15:53:41.630,subject,shirt pocket,standing,unknown,10
2020-05-26 15:53:57.130,subject,shirt pocket,standing,unknown,10
2020-05-26 15:54:12.297,subject,shirt pocket,standing,unknown,10
2020-05-26 15:54:27.497,subject,shirt pocket,standing,unknown,10
2020-05-26 15:55:00.026,subject,shirt pocket,standing,unknown,12
2020-05-26 15:55:15.534,subject,shirt pocket,standing,unknown,12
2020-05-26 15:55:31.041,subject,shirt pocket,standing,unknown,12
2020-05-26 15:55:46.531,subject,shirt pocket,standing,unknown,12
2020-05-26 15:56:02.035,subject,shirt pocket,standing,unknown,12
2020-05-26 15:56:17.296,subject,shirt pocket,standing,unknown,12
2020-05-26 15:56:32.496,subject,shirt pocket,standing,unknown,12
2020-05-26 15:56:47.961,subject,shirt pocket,standing,unknown,12
2020-05-26 15:57:14.654,subject,shirt pocket,standing,unknown,15
2020-05-26 15:57:30.162,subject,shirt pocket,standing,unknown,15
2020-05-26 15:57:45.671,subject,shirt pocket,standing,unknown,15
2020-05-26 15:58:01.061,subject,shirt pocket,standing,unknown,15
2020-05-26 15:58:16.295,subject,shirt pocket,standing,unknown,15
2020-05-26 15:58:31.760,subject,shirt pocket,standing,unknown,15
2020-05-26 15:58:47.095,subject,shirt pocket,standing,unknown,15
2020-05-26 15:59:02.295,subject,shirt pocket,standing,unknown,15
2020-05-26 15:40:45.606,subject,shirt pocket,standing,unknown,3
2020-05-26 15:41:01.108,subject,shirt pocket,standing,unknown,3
2020-05-26 15:41:16.335,subject,shirt pocket,standing,unknown,3
2020-05-26 15:41:31.842,subject,shirt pocket,standing,unknown,3
2020-05-26 15:41:47.302,subject,shirt pocket,standing,unknown,3
2020-05-26 15:42:02.802,subject,shirt pocket,standing,unknown,3
2020-05-26 15:42:18.301,subject,shirt pocket,standing,unknown,3
2020-05-26 15:42:33.668,subject,shirt pocket,standing,unknown,3
2020-05-26 15:43:03.403,subject,shirt pocket,standing,unknown,4
2020-05-26 15:43:18.667,subject,shirt pocket,standing,unknown,4
2020-05-26 15:43:34.175,subject,shirt pocket,standing,unknown,4
2020-05-26 15:43:49.225,subject,shirt pocket,standing,unknown,4
2020-05-26 15:44:04.600,subject,shirt pocket,standing,unknown,4
2020-05-26 15:44:20.034,subject,shirt pocket,standing,unknown,4
2020-05-26 15:44:35.467,subject,shirt pocket,standing,unknown,4
2020-05-26 15:44:50.967,subject,shirt pocket,standing,unknown,4
2020-05-26 15:45:29.595,subject,shirt pocket,standing,unknown,5
2020-05-26 15:45:45.100,subject,shirt pocket,standing,unknown,5
2020-05-26 15:46:00.604,subject,shirt pocket,standing,unknown,5
2020-05-26 15:46:15.800,subject,shirt pocket,standing,unknown,5
2020-05-26 15:46:31.299,subject,shirt pocket,standing,unknown,5
2020-05-26 15:46:46.666,subject,shirt pocket,standing,unknown,5
2020-05-26 15:47:02.100,subject,shirt pocket,standing,unknown,5
2020-05-26 15:47:17.533,subject,shirt pocket,standing,unknown,5
2020-05-26 15:47:56.204,subject,shirt pocket,standing,unknown,6
2020-05-26 15:48:11.566,subject,shirt pocket,standing,unknown,6
2020-05-26 15:48:27.076,subject,shirt pocket,standing,unknown,6
2020-05-26 15:48:42.532,subject,shirt pocket,standing,unknown,6
2020-05-26 15:48:57.965,subject,shirt pocket,standing,unknown,6
2020-05-26 15:49:13.299,subject,shirt pocket,standing,unknown,6
2020-05-26 15:49:28.465,subject,shirt pocket,standing,unknown,6
2020-05-26 15:49:43.765,subject,shirt pocket,standing,unknown,6
2020-05-26 15:50:18.612,subject,shirt pocket,standing,unknown,8
2020-05-26 15:50:34.100,subject,shirt pocket,standing,unknown,8
2020-05-26 15:50:49.223,subject,shirt pocket,standing,unknown,8
2020-05-26 15:51:04.664,subject,shirt pocket,standing,unknown,8
2020-05-26 15:51:20.031,subject,shirt pocket,standing,unknown,8
2020-05-26 15:51:35.431,subject,shirt pocket,standing,unknown,8
2020-05-26 15:51:50.798,subject,shirt pocket,standing,unknown,8
2020-05-26 15:52:06.297,subject,shirt pocket,standing,unknown,8
