2020-05-19T17:34:17.033Z,partner_tester, ,iPhone 11,10
2020-05-19T17:34:35.372Z,partner_tester, ,iPhone 11,10
2020-05-19T17:34:54.072Z,partner_tester, ,iPhone 11,10
2020-05-19T17:35:12.888Z,partner_tester, ,iPhone 11,10
2020-05-19T17:35:31.672Z,partner_tester, ,iPhone 11,10
2020-05-19T17:35:49.993Z,partner_tester, ,iPhone 11,10
2020-05-19T17:36:08.706Z,partner_tester, ,iPhone 11,10
2020-05-19T17:36:27.506Z,partner_tester, ,iPhone 11,10
2020-05-19T17:37:29.203Z,partner_tester, ,iPhone 11,12
2020-05-19T17:37:47.905Z,partner_tester, ,iPhone 11,12
2020-05-19T17:38:06.638Z,partner_tester, ,iPhone 11,12
2020-05-19T17:38:24.991Z,partner_tester, ,iPhone 11,12
2020-05-19T17:38:43.815Z,partner_tester, ,iPhone 11,12
2020-05-19T17:39:02.571Z,partner_tester, ,iPhone 11,12
2020-05-19T17:39:21.137Z,partner_tester, ,iPhone 11,12
2020-05-19T17:39:39.871Z,partner_tester, ,iPhone 11,12
2020-05-19T17:40:04.638Z,partner_tester, ,iPhone 11,15
2020-05-19T17:40:23.070Z,partner_tester, ,iPhone 11,15
2020-05-19T17:40:41.737Z,partner_tester, ,iPhone 11,15
2020-05-19T17:40:59.991Z,partner_tester, ,iPhone 11,15
2020-05-19T17:41:18.738Z,partner_tester, ,iPhone 11,15
2020-05-19T17:41:37.538Z,partner_tester, ,iPhone 11,15
2020-05-19T17:41:56.337Z,partner_tester, ,iPhone 11,15
2020-05-19T17:42:14.991Z,partner_tester, ,iPhone 11,15
2020-05-19T17:17:22.437Z,partner_tester, ,iPhone 11,3
2020-05-19T17:17:40.520Z,partner_tester, ,iPhone 11,3
2020-05-19T17:19:35.592Z,partner_tester, ,iPhone 11,3
2020-05-19T17:19:54.143Z,partner_tester, ,iPhone 11,3
2020-05-19T17:20:12.909Z,partner_tester, ,iPhone 11,3
2020-05-19T17:20:31.676Z,partner_tester, ,iPhone 11,3
2020-05-19T17:20:49.995Z,partner_tester, ,iPhone 11,3
2020-05-19T17:21:08.675Z,partner_tester, ,iPhone 11,3
2020-05-19T17:21:27.490Z,partner_tester, ,iPhone 11,3
2020-05-19T17:21:46.309Z,partner_tester, ,iPhone 11,3
2020-05-19T17:23:11.238Z,partner_tester, ,iPhone 11,4
2020-05-19T17:23:29.841Z,partner_tester, ,iPhone 11,4
2020-05-19T17:23:48.640Z,partner_tester, ,iPhone 11,4
2020-05-19T17:24:07.374Z,partner_tester, ,iPhone 11,4
2020-05-19T17:24:26.108Z,partner_tester, ,iPhone 11,4
2020-05-19T17:24:44.841Z,partner_tester, ,iPhone 11,4
2020-05-19T17:25:03.641Z,partner_tester, ,iPhone 11,4
2020-05-19T17:25:22.442Z,partner_tester, ,iPhone 11,4
2020-05-19T17:26:00.083Z,partner_tester, ,iPhone 11,5
2020-05-19T17:26:18.907Z,partner_tester, ,iPhone 11,5
2020-05-19T17:26:37.641Z,partner_tester, ,iPhone 11,5
2020-05-19T17:26:56.307Z,partner_tester, ,iPhone 11,5
2020-05-19T17:27:14.993Z,partner_tester, ,iPhone 11,5
2020-05-19T17:27:33.674Z,partner_tester, ,iPhone 11,5
2020-05-19T17:27:52.489Z,partner_tester, ,iPhone 11,5
2020-05-19T17:28:11.241Z,partner_tester, ,iPhone 11,5
2020-05-19T17:28:39.764Z,partner_tester, ,iPhone 11,6
2020-05-19T17:28:58.574Z,partner_tester, ,iPhone 11,6
2020-05-19T17:29:17.307Z,partner_tester, ,iPhone 11,6
2020-05-19T17:29:35.873Z,partner_tester, ,iPhone 11,6
2020-05-19T17:29:54.573Z,partner_tester, ,iPhone 11,6
2020-05-19T17:30:13.373Z,partner_tester, ,iPhone 11,6
2020-05-19T17:30:31.839Z,partner_tester, ,iPhone 11,6
2020-05-19T17:30:49.992Z,partner_tester, ,iPhone 11,6
2020-05-19T17:31:41.734Z,partner_tester, ,iPhone 11,8
2020-05-19T17:31:59.993Z,partner_tester, ,iPhone 11,8
2020-05-19T17:32:18.806Z,partner_tester, ,iPhone 11,8
2020-05-19T17:32:37.573Z,partner_tester, ,iPhone 11,8
2020-05-19T17:32:56.306Z,partner_tester, ,iPhone 11,8
2020-05-19T17:33:14.992Z,partner_tester, ,iPhone 11,8
2020-05-19T17:33:33.805Z,partner_tester, ,iPhone 11,8
2020-05-19T17:33:52.573Z,partner_tester, ,iPhone 11,8
